Expression_ID,Expression,Level_ID,Topic_ID,Language_ID
39930,Ten years ago- one Saudi- she was known as the most dangerous criminal in Saudi Arabia.,107,178,5
39931,So when people come- even the government- they couldn't catch him.,107,178,5
39932,So when anyone come- he kill him- and he stealed his money.,107,178,5
39933,When he was killed- they hang his body without his head for four days.,107,178,5
39934,He want to be the strongest man.,107,178,5
39935,So he released from the jail- or caught?,107,178,70
39936,No- he released the day he stay jail.,107,178,66
39937,Maybe he change.,107,178,66
39938,Maybe ten year.,107,178,66
39939,Many countries urge China to stop committing execution.,107,178,70
39940,If somebody made a big mistake- like kill somebody- --,107,178,83
39941,I understand your mind.,107,178,66
39942,Maybe the government think it's a good way to reduce crime rate.,107,178,83
39943,Now- it's not heavy crime- like kill somebody- they will change their mind.,107,178,83
39944,In China- there are a lot of pollution.,107,178,66
39945,"Drug? You know ""drug""?",107,178,83
39946,Maybe they are influenced by internet.,107,178,83
39947,The number of criminal that is committing to woman is getting increase.,107,178,70
39948,It is kind of sexual crime- especially in the night.,107,178,70
39949,If you guys finished- just feel free to make a mind map- from now.,107,178,70
39950,In Japan- it's so safety.,107,178,66
39951,You mean the crime rate is reduce?,107,178,83
39952,I think very different Korea and Japan.,107,178,70
39953,That is one of reasons why Japan has very low sexual criminal--low rate of sexual criminal.,107,178,70
39954,That's why they told the another family to give money.,107,178,148
39955,They think that if they kill another person- their boy or girl didn't be alive.,107,178,148
39956,The person who make a mind map don't have to present.,107,178,148
39957,He is borrow the things from us.,107,178,148
39958,"Just say- ""Thank you for borrowing.""",107,178,148
39959,We talk about the freedom- drugs- ___- and crimes in many places.,107,178,132
39960,Maryam she said after she heard the crime rate in Chicago- she really afraid to go outside.,107,178,132
39961,I heard that one of Asian womens she finished her work as a night shift.,107,178,132
39962,A stranger attack her from the back from behind.,107,178,132
39963,That guy used the rock and hit on her head really hard.,107,178,132
39964,Asian people is one of their target.,107,178,132
39965,This is one kinds of drugs.,107,178,132
39966,One of women in Thailand she put the package of amphetamine in her breast.,107,178,132
39967,We talk about the freedom of taking guns everywhere.,107,178,132
39968,He took the gun to school and shoot his classmates and teachers.,107,178,132
39969,And we talk about the punishment.,107,178,132
39970,We talk about the dead penalty.,107,178,132
39971,It's not a solution to solve every problems.,107,178,132
39972,When Ghazal was high school student- --,107,178,66
39973,Every day used her mother's perfume.,107,178,66
39974,"Her mother realized- ""Ah- perfume- it's come down.""",107,178,66
39975,"Her mother said to her- ""I know why perfume is getting down.""",107,178,66
39976,He stole empty bottle.,107,178,66
39977,He can sell- five cents.,107,178,66
39978,Then he sold again- to this store.,107,178,66
39979,I stole empty bottle for four years.,107,178,70
39980,When I was in elementary school- I wanted buy some comic books.,107,178,66
39981,Then I bought some comic.,107,178,66
39982,I borrowed again- so many times.,107,178,66
39983,She scold me- and I cried- and apologize to her.,107,178,66
39984,Did you return your mother?,107,178,66
39985,These our experience.,107,178,66
39986,We talked about experience and famous crime and execution.,107,178,66
39987,Hyunchae and Bosco- when they was young- they stole money from their parents.,107,178,66
39988,My experience when I was fifteen- I start smoking.,107,178,66
39989,When he was 13- he went to coffee shop to meet girlfriend.,107,178,66
39990,There's a coffee shop upstair in the building.,107,178,66
39991,He ride elevator- with two tall guys.,107,178,66
39992,When he got off elevator- they touch him.,107,178,66
39993,Then all country has a famous criminal- crime.,107,178,66
39994,Twenty years ago- there are chain killer.,107,178,66
39995,Only in the raining day- at the night.,107,178,66
39996,It's like movie.,107,178,66
39997,Police can't arrest him yet.,107,178,66
39998,He hit the boy's head with hammer.,107,178,66
39999,Maybe also he is mental sickness.,107,178,66
40000,In China- there are a lot of polution- and the polution is abundant gradually.,107,178,66
40001,The third time she gave her- her blood pressure became a little bit high.,107,178,5
40002,They told her that the patient died- and she think that this is a crime.,107,178,5
40003,Everyone who come from this way will be killed.,107,178,5
40004,Is he a mafia or something?,107,178,132
40005,That kind of execution still exist in Saudi Arabia?,107,178,70
40006,Very thank you for having fun with this topic.,107,178,70
40007,What is more important city?,103,179,122
40008,Is important- that city?,103,179,122
40009,What is the most famous your city?,103,179,66
40011,How do you think about your city?,103,179,70
40013,Do you like here- or do you like in your city?,103,179,122
40014,Your family have business in Riyadh?,103,179,122
40015,What kind company?,103,179,122
40016,It's bank- where they make the money.,103,179,5
40017,Everybody knows what is place where they make the money- where they make the coins?,103,179,122
40018,If you no have the answer exactly- maybe it's difficult.,103,179,122
40019,We need explain more.,103,179,122
40020,Education change your mind.,105,180,5
40021,From the culture know how to solve your problems.,105,180,5
40022,It's important thing now.,105,180,5
40023,I think education is most important.,105,180,83
40024,When you take education- you will have many knowledge.,105,180,83
40025,If you want to get a good job- you need a high knowledge.,105,180,83
40026,You won't know how to investment your money.,105,180,5
40027,If you educate in your school- you have a good character.,105,180,138
40028,The teacher always to teach you a good character.,105,180,138
40029,Many people educate high education- but highest education people make trouble.,105,180,70
40030,Because the people genius or clever- they want more money.,105,180,70
40031,The president- he make war.,105,180,70
40033,He was educated high level,105,180,70
40034,Many people think Bush is bad character.,105,180,70
40035,It is many near Hong Kong.,105,180,83
40036,Almost every university it give a building named as him.,105,180,83
40037,He gives to our school money to build.,105,180,70
40038,Somewhere it remains- but somewhere it changes.,105,180,70
40039,Very popular university it belong to government.,105,180,83
40040,You say like that.,105,180,132
40041,Some students suicide themselves because they cannot enter top ten.,105,180,132
40042,When they are graduate- they have a job.,105,180,132
40043,If we want to get job- we have to good grade.,105,180,66
40044,Our certificate we have got from top university- they will say pass- pass.,105,180,132
40045,Because if you don't have enough skill- you can't go to popular university.,105,180,83
40046,recently economic collapse- so if we don't go to high grade university- we can't get a job.,105,180,66
40047,When you graduated from your university- you need to find a job?,105,180,83
40048,I thinking- so I here.,105,180,83
40049,Does Colombia has philosophy classes?,105,180,5
40050,And the philosophy is important in Colombia.,105,180,122
40051,There are some institutions that have philosophy since 1st grade.,105,180,122
40052,Philosophy and humanistic it is really abstract kind of study.,105,180,70
40053,I lost kindergarten.,105,180,122
40054,How do you think is the importance of education?,105,180,70
40055,It's mean how's the education to make family?,105,180,5
40056,The first thing we talked about what is the system or style of your country?,105,180,5
40057,We get a job when I was young.,105,180,70
40058,In Chinese- for example- they have some scholarship- but it not enough for complete education.,105,180,113
40059,If I student who have knowledge from school. 98%- I can study in university and I have a little support.,105,180,113
40060,If my parents rich- they can help me.,105,180,113
40061,In Korea- exist a school which separate boys from girls.,105,180,113
40062,John studied 7 years for priests.,105,180,113
40063,We talk about education.,105,180,83
40064,If you have high education- you can have very good job.,105,180,83
40065,If you have high education- you will be have more knowledge.,105,180,83
40066,I am respecting him now.,105,180,70
40067,They will be have holiday only on Sunday.,105,180,132
40068,She is good luck.,105,180,132
40069,They have to fighting too many students to get to university.,105,180,132
40070,They can't solving the problem.,105,180,132
40071,What's mean saffing?,103,181,66
40072,What mean frog?,103,181,83
40073,What you buy- which car?,103,181,5
40074,If I have a lot of money- I'll buy my car a kind of Benz.,103,181,70
40075,Can you say again?,103,181,83
40076,Me- I will buy maybe BM or Rolls Royce.,103,181,5
40077,When I arrived to the city---,103,181,5
40078,I go to the hotel- and my family send it by the DHL.,103,181,5
40079,Maybe this mean is- if I forgot my key?,103,181,5
40080,After school- I go my house- so I find my key.,103,181,70
40081,Yesterday- I watch dream.,103,181,66
40082,"Everyone said me- ""Why? What happened?""",103,181,66
40083,Last month- I have a dream.,103,181,122
40084,The dream is about play soccer when I in Mexico.,103,181,122
40085,After play- I drink a lot of water.,103,181,122
40086,Why are you drunk a lot of water?,103,181,122
40087,He put the water on my --,103,181,122
40088,When the water is on me- I wake up.,103,181,122
40089,Plane very shake- so I was afraid.,103,118,70
40090,If you'll go to shopping- don't plastic bag.,103,118,66
40091,We should just cans.,103,118,70
40092,You don't have?,103,118,70
40093,I order- but waiter coming too late.,103,118,66
40095,You have your own personal expectation toward a partner that you going to have a date with.,107,182,132
40096,a lot of new computer in the room,107,182,70
40097,We could play game or chat.,107,182,70
40098,At that time- the chatting is a trend.,107,182,70
40099,I went to PC room with my friends- and I checked the girls who chat.,107,182,70
40100,I checked where she is- and what is her id.,107,182,70
40101,It is not blind date- because I had already known her appearance.,107,182,70
40103,I saw him in my home- and I talk with him.,107,182,5
40104,Actually- in the first time I was quiet.,107,182,5
40105,"Just I say ""hi.""",107,182,5
40106,Then I talk with him in the phone.,107,182,5
40107,I like the two years senior.,107,182,66
40108,He was baseball club- and the captain.,107,182,66
40109,One day- he ask me do you want to go have dinner.,107,182,66
40110,I was happy- and I have big expectation.,107,182,66
40111,But the day we went to have dinner- he is not interesting--just handsome.,107,182,66
40112,He was very boring person.,107,182,66
40113,If you never had dated him- then you always put in your heart (regret).,107,182,148
40114,Usually- the boys have a little bit pride.,107,182,148
40115,Because nobody want to sacrifice.,107,182,148
40116,Nothing happen.,107,182,148
40117,So what's the traditional things in your country for dating.,107,182,148
40118,Dating is a common things for society?,107,182,148
40119,Some boyfriend- maybe I hadn't to introduce- because my mom doesn't like him.,107,182,66
40120,We speak about dating.,107,182,148
40121,If they don't have any relationship- they told them that it's wrong.,107,182,5
40122,Usually- most of the young people has a boyfriend and a girlfriend.,107,182,148
40123,They don't say together very directly.,107,182,148
40124,Or they shy to say they parents.,107,182,148
40125,She said- always- you like anybody- just told me.,107,182,148
40126,When we on a date someone--,107,182,70
40127,But on the other hand- it's always not a good idea- I think.,107,182,70
40128,My mother was really hate her.,107,182,70
40129,The parents has their own standard.,107,182,70
40130,Her university was not that good--that's why my mom doesn't like her.,107,182,70
40131,She looks not beautiful?,107,182,83
40132,Why your friend say that?,107,182,83
40133,Why you like her?,107,182,83
40134,"She appealed him--""I like you.""",107,182,66
40135,We was broken up.,107,182,70
40136,She didn't give me the time which I met other friends.,107,182,70
40137,I heard something about blind date in China.,107,182,83
40138,When they old- I need to a boyfriend.,107,182,83
40139,She advertize I want a boyfriend--husband.,107,182,70
40140,I want boyfriend.,107,182,70
40141,More than 400 men participate in--,107,182,70
40144,Blind date is dangerous- I think.,107,182,66
40145,I knew a girl- she is in college now.,107,182,83
40146,She knew her boyfriend through the internet.,107,182,83
40147,Oh- that guy handsome!,107,182,83
40148,You have five minute to make mind map.,107,182,132
40149,In general- man older than woman.,107,182,21
40150,In my country- is the same.,107,182,122
40151,But you can get dating with older woman.,107,182,122
40152,A woman who is 40 or 50 years- she is very rich- dating with poor student.,107,182,135
40153,Many case- she support many students to continue study.,107,182,21
40154,They can not relationship.,107,182,135
40155,She live with a man- because she think that she want a relationship.,107,182,122
40156,When you have a dating- in the first dating- sometime she say- ok- I want a serious relationship.,107,182,122
40157,Do you want- or no?,107,182,122
40158,She said that she don't have time for lost.,107,182,122
40159,Sometimes- in the beginning they start with--they limit that relationship--on the way- they change the goal and go to a romantic dating.,107,182,21
40160,Cultural behavior each country,107,182,122
40162,Our group- we talk about the dating.,107,182,5
40163,the goal of dating and blind date,107,182,5
40164,We think the goal of dating can be just for fun.,107,182,5
40165,Also the blind date- we think it's also for fun.,107,182,5
40166,The man take the girl and kill the girl.,107,182,5
40167,In Iran- there was a dating for a girl and a man.,107,182,5
40168,Is one case.,107,182,5
40169,Also- in Korea and Japan- they don't have to take approval from their parents.,107,182,5
40170,But in Iran- it's depend on the relationship between the family and the girl.,107,182,5
40171,Hyeunchae think that expectation --,107,182,5
40172,It makes her have very high expectation.,107,182,70
40174,He fall in love to a handsome person that most girl loved him.,107,182,5
40175,He was too bored.,107,182,5
40176,I was disappointed him.,107,182,66
40177,Before- I thought this topic it's not suitable for me.,107,182,83
40178,It's good--we talk a lot of things.,107,182,83
40179,For blind dates- we think it's a dangerous for some person.,107,182,83
40180,Some women or men- they are in high positions- they don't have time to meet the girlfriend.,107,182,83
40181,They will look for girlfriend or boyfriend through the internet.,107,182,83
40182,Somebody propose to them.,107,182,83
40183,Gyeong Eun said a news he heard in Korea.,107,182,83
40184,She put advertisement to look for a husband.,107,182,83
40185,We think blind date is dangerous.,107,182,83
40186,Maybe character- it's more important than appearance.,107,182,83
40187,Another date- Gyeong Eun said- he likes motorcycle better than girl.,107,182,83
40188,He had experience when he was in high school.,107,182,83
40189,He had girlfriend- she doesn't give you time to meet another friends.,107,182,83
40190,She didn't give him time to meet his another friend.,107,182,66
40191,Our group- we talk about different ___ thing in our culture.,107,182,21
40192,In Cambodia- different from countryside and town.,107,182,21
40193,In countryside- where I was working in countryside for five year- the person who start the conversation is man or boys.,107,182,21
40194,Usually- they don't talk to the stranger person.,107,182,21
40195,We are very carefully to talk to the stranger person.,107,182,21
40196,We have to respect all the person.,107,182,21
40197,We have to call professor- something relate to the public position that way.,107,182,21
40198,One of them is have a high position?,107,182,148
40199,Boy usually is one who start the conversation.,107,182,21
40200,You said maybe one of the reason is high position.,107,182,148
40201,Boy start a conversation.,107,182,21
40202,One of the reason that is difficult to connect with the people- we have to respect the position in the society.,107,182,21
40203,Girls have to ask permission from their parents when he go to dating.,107,182,135
40205,If someone has a wife or has friend- he have to pay for her.,107,182,5
40206,We also talked about what do people talk in a date.,107,182,5
40207,When the man dies- the woman get everything.,107,182,5
40208,She wanted to see what will happen.,107,182,5
40209,After that- he keep calling me- but I didn't pick up the phone.,107,182,132
40210,He handsome- but I think I'm very afraid to meet a stranger.,107,182,132
40211,They look handsome- but they don't nice.,107,182,132
40213,She might get raped- or she might get stolen.,107,182,5
40214,We thank you very much for your participation and your sharing experience.,107,182,132
40216,Young man travels Africa around one year.,103,145,66
40217,Young man decide travel around the world one year.,103,145,66
40218,Where she?,103,145,122
40219,But one day- young man meet the other woman- in Kenya.,103,145,66
40220,So they are talking a cup of coffee together.,103,145,66
40222,He start travel in Africa.,103,145,122
40223,He ask woman about when he was a baby.,103,145,122
40224,And what happen after he start.,103,145,5
40225,Then he asked the woman about the name of the baby.,103,145,5
40226,The woman she talked about herself.,103,145,5
40227,When she said that for him- he know.,103,145,5
40228,This is a story about a young man went to Africa.,103,145,83
40229,The young man twenty-five years old.,103,145,83
40230,Kenya African country.,103,145,83
40231,Didn't see his mother.,103,145,83
40232,Why he was Kenya?,103,145,122
40233,He talk to woman coffee shop.,103,145,83
40234,The young man ask a woman about the baby.,103,145,83
40235,He asked the woman about the name of the baby.,103,145,83
40236,But he think the woman is his mother?,103,145,122
40237,But when they were conversation- what they did say?,103,145,122
40238,We listened young man.,103,145,66
40239,Young man met Italian.,103,145,66
40240,Jennifer is young woman mother's name.,103,145,66
40241,On the street- she met Italian.,103,145,66
40242,"Suddenly- he ask her- so he said- ""Your mother name is Jennifer?""",103,145,66
40243,"Young woman think- ""How did you know my mother's name?""",103,145,66
40244,"Suddenly- Italian ask young woman- ""Your mother is Jennifer?""",103,145,66
40245,Jennifer teach English?,103,145,66
40246,So young man called her mother in the evening.,103,145,70
40247,Have you ever teached English to someone?,103,145,70
40248,She teached Italian.,103,145,70
40249,I can?,103,145,122
40250,Jennifer and young man walked on the street.,103,145,122
40251,Why you call me Jennifer?,103,145,122
40252,"And she say- ""Why you know my name?""",103,145,122
40253,"And she say- ""Your mother is Jennifer?""",103,145,122
40254,When I was in Boston- she teach me English.,103,145,122
40255,She was volunteer for the teach English.,103,145,122
40256,After conversation- she go her room- she was in hotel.,103,145,122
40257,She say- where are you teacher?,103,145,122
40258,For example- one plus one equal two.,103,145,66
40259,I taught elementary student.,103,145,70
40260,First time- I made my money.,103,145,70
40261,I bought a lot of good things to my children.,103,145,70
40262,pizza and restaurant and other place.,103,145,70
40263,I didn't have my money.;,103,145,70
40264,This was very long time.,103,145,70
40265,From freshman to graduate academy,103,145,70
40266,This story- did you work the first time?,103,145,70
40267,This job is in the office of newspaper.,103,145,122
40268,When I went in the university- it's my first job.,103,145,122
40269,I did swim- from 6 to 10.,103,145,122
40270,When I finished university three years ago- I started working in the government.,103,145,122
40271,I listen this guy.,103,145,122
40272,He no paid me.,103,145,122
40273,He no paid you- so tomorrow you absent?,103,145,122
40274,For example- tomorrow I was in this place.,103,145,122
40275,One month pay- six hundred dollars,103,145,66
40276,In Japan university- a lot of need money.,103,145,66
40277,Almost- I go to club and drink- so I lost money.,103,145,66
40278,I need work.,103,145,66
40279,Do what?,103,145,122
40280,I made two thousand money- but I bought clothes.,103,145,66
40281,Two thousand money- I lost.,103,145,66
40282,The woman don't work?,103,145,66
40283,She can work- but in separates place.,103,145,5
40284,It's depends- but the man must work.,103,145,5
40285,My mom and my sisters- they have their own driver.,103,145,5
40286,My older sister- she get married.,103,145,5
40287,And another sister- she is study in college.,103,145,5
40288,And I have one brother- he is older than me.,103,145,5
40289,He is working at bank.,103,145,5
40290,Don't work outside house.,103,145,122
40291,My parents were so surprise.,103,145,66
40292,She never work.,103,145,70
40293,She made money is only pocket money.,103,145,70
40294,Her mother give money for clean the room.,103,145,70
40295,And wash bathroom.,103,145,70
40296,One work give one dollar to her.,103,145,70
40297,During three years- she make money and save money.,103,145,70
40298,She save money--only save money.,103,145,70
40299,We talked about how is the life in Saudi Arabia.,103,145,5
40300,They aren't any place or store to buy drink.,103,145,5
40301,In Saudi Arabia- the woman- they can't drive.,103,145,5
40302,There is one kind of animal die forever every hour.,105,47,83
40303,There is just in China.,105,47,5
40304,This animal- the government must save from hunting.,105,47,5
40305,Therefore- disappear animals and when disappear animal- disappear a lot of kinds of plants.,105,47,122
40306,Are you agree?,105,47,122
40307,The oxygen is not enough.,105,47,132
40308,Many life cannot live because oxygen not enough to live.,105,47,132
40309,If animal disappear- we not have anymore.,105,47,132
40310,But the dog must not be mature.,105,47,70
40311,If it's a wild dog- that's friendly dog.,105,47,5
40312,Where does the pet take a pooping?,105,47,70
40313,When he smell it- he do it in the plastic.,105,47,5
40314,Does you dog drink the milk?,105,47,83
40315,There was a big dog. He is very smart.,105,47,70
40316,When he walking- fall down suddenly.,105,47,70
40317,So- what's happened?,105,47,70
40318,The family have to ready to the dog go away.,105,47,70
40319,He passed away after I come back to Korea.,105,47,70
40320,Some girl sleep with dog.,105,47,83
40321,What they do useful?,105,47,113
40322,How do you think the ant is useful?,105,47,138
40323,Each animal has a purpose and eating by some animal.,105,47,66
40324,maybe they re died and help soil.,105,47,66
40325,We will got the harvest.,105,47,83
40326,How we can protect fish- lions- insects?,105,47,113
40327,What we should do for individual person?,105,47,83
40328,But did you eat tiger?,105,47,70
40329,Why didn't protect mouse?,105,47,70
40330,You should mention snakes; he mentioned a lot.,105,47,83
40331,It's kind of contradict.,105,47,70
40332,We should save hamster to eat some day.,105,47,70
40333,We are talk about animal protection.,105,47,70
40334,You will be go to prison.,105,47,70
40335,Rocco ate tiger food.,105,47,70
40336,Interesting is Raed protect one animal.,105,47,70
40337,If we destroy habitat- is disappear another animal.,105,47,70
40338,Sister Teresa talking about Panda.,105,47,70
40343,It was because I practice speak English- and learn new things.,103,183,122
40344,It's a city very different my city in Mexico.,103,183,122
40345,My first week it's difficult- 'cause I need take bus.,103,183,122
40346,But now is more easy.,103,183,122
40347,Life is easier for you--before is difficult.,103,183,66
40348,It's difficult for me because I don't speak English good.,103,183,122
40349,I need learn more English and talk more.,103,183,122
40350,But I like stay here.,103,183,122
40351,I find my bag- but she wasn't come.,103,183,70
40352,You and Melissa were different place at same time- at airport?,103,183,70
40353,Melissa wasn't go there.,103,183,70
40354,I find her another place.,103,183,70
40355,Melissa came to here so late.,103,183,70
40356,I come to Spokane seven months ago.,103,183,83
40357,First time came United States.,103,183,83
40358,Campus is very beautiful.,103,183,83
40359,I walked the lake.,103,183,83
40360,I make good friend.,103,183,83
40361,Help to me come to study in Gonzaga University.,103,183,83
40362,I have some good friend.,103,183,83
40363,Some friend in church- some students,103,183,83
40364,I think Spokane people is very kind.,103,183,83
40365,Always have people in the house.,103,183,122
40366,I was very happy when I find one friend speak Spanish.,103,183,122
40367,He helped me a lot when I come here.,103,183,122
40368,I can no speak good English now- but I can to express--,103,183,122
40369,In summer.,103,183,122
40370,I think all people- different countries- miss the friends- family- food.,103,183,122
40371,Because miss many things for your country.,103,183,122
40372,The life is down and high.,103,183,122
40373,The food different food.,103,183,122
40374,My country is crowd of people.,103,183,66
40375,So we are boring.,103,183,66
40376,People is very kind to me.,103,183,66
40377,We are study- environment is good.,103,183,66
40378,We can't have a time by myself.,103,183,66
40379,So Spokane is good place.,103,183,66
40380,Her good friend work in Gonzaga University.,103,183,83
40381,Why Melissa goes to airport?,103,183,66
40382,Melissa drive her car- went to airport.,103,183,83
40383,First day lived Mater Dei.,103,183,83
40384,I live second floor; he live one floor.,103,183,83
40407,About three years ago- I dreamed about I traveled around the world.,108,157,5
40408,It was one of my favorite dream.,108,157,5
40409,I wonder this dream became really.,108,157,5
40410,By my airplane.,108,157,5
40411,I out in my body- and I look at my body.,108,157,122
40412,This dream happens me several times.,108,157,122
40413,Everyone have a group?,108,157,122
40414,Actually- we have connection- but he is not my dog.,108,157,66
40415,It was future husband.,108,157,135
40416,Say your grandma to have a dream about me!,108,157,148
40417,It connects to person.,108,157,148
40418,It means that that person get a longer time to live.,108,157,148
40419,If a girl see himself in a dream in white dress- it's bad.,108,157,135
40420,It means you have something good in the future.,108,157,148
40421,Your body focus on here (pointing to her stomach).,108,157,66
40422,My mother said she always dreams with black and white.,108,157,66
40423,I thought everyone has color dream- but it depend on the person.,108,157,66
40424,Sometimes you dream of a person who you haven't seen them before.,108,157,148
40425,We lived in apartment.,108,157,135
40426,"I said her- ""Ina- you are fool.""",108,157,135
40427,I don't know why I say it.,108,157,135
40430,That woman come out in my dream.,108,157,70
40431,Sometimes- that woman come out in my dream- and I was dating with her.,108,157,70
40432,I was trying to watch her in my dream- before I get to sleep.,108,157,70
40433,I hope that that girl would come out in my dream.,108,157,70
40434,After I woke up from that dream- I really happy.,108,157,70
40435,Sometimes it work.,108,157,66
40436,Sometimes- it become a sickness.,108,157,21
40437,You become dream lover--that could be disease.,108,157,70
40439,to get out for the poverty,108,157,21
40440,Or my dream to build big church in my village.,108,157,21
40441,When I watch my girlfriend in dream- I'm happy- even if sad story.,108,157,66
40442,So I woke up from that dream- I really felt terrible.,108,157,70
40443,Have you ever seen the dream continuously.,108,157,66
40444,How many minutes the dream?,108,157,5
40446,Japanese scientists developed the instruments that makes the dreams come true.,108,157,70
40447,Before somebody go to sleep- they record some simple sentence.,108,157,70
40448,Maybe they can dream about a very nice dream.,108,157,70
40449,The equipment invented- and it has 22 per cent of success rate.,108,157,70
40450,Maybe human being can make their own dream- consciously.,108,157,70
40451,I don't know it's a good or no.,108,157,122
40452,Now- we need make a mind map.,108,157,122
40453,Do you know what is a mind map?,108,157,122
40454,I will be die.,108,157,122
40455,my mother friends,108,157,122
40456,I talk so much with her.,108,157,122
40457,OK- one minute more.,108,157,122
40458,Are you same group?,108,157,148
40459,First- we talked about meaning of the dreams- and connection between dreams and real situation.,108,157,135
40460,If you see yourself or something else who dead in your dream- it mean you or this person will live a long time.,108,157,135
40461,If woman or girl see herself in white dresses- it mean it very bad for her.,108,157,135
40462,I haven't seen dog in my dream.,108,157,70
40463,Before Christmas- girls who are not marriage can see their future husband in their dream.,108,157,135
40464,My grandmother said me her story about it.,108,157,135
40465,She have to give him remedy- some medicine.,108,157,135
40466,He came to his father and said him- --,108,157,135
40467,During I explain for him- I figured out it was a dream.,108,157,135
40468,We lived in apartment.,108,157,135
40469,I already slept- but my sister did her homework.,108,157,135
40470,"I said her- ""Ina- you are fool.""",108,157,135
40471,After some days- I said it in real situation.,108,157,135
40472,It was cousin dog?,108,157,135
40473,Saoka sometimes dreams of wolf.,108,157,70
40474,Wolf tries to kill his friend- but Saoka hangs out with wolf and make friends with him.,108,157,70
40475,She also dreams about clown.,108,157,70
40476,She saw a animation movie which had a bad clown.,108,157,70
40477,When I traveled in jungle- there was a graveyard.,108,157,70
40478,I believe that nightmare is related to good luck.,108,157,70
40479,after dreaming a nightmare,108,157,70
40480,It was really festival atmosphere.,108,157,70
40481,Sometimes- it's relate to reality- I think.,108,157,70
40482,In scientific point of view- many dreams means shallow sleep.,108,157,70
40483,Dream comes when people is unconsciously awake.,108,157,70
40484,It repeats in the whole night when you dreaming.,108,157,70
40485,That's we all talked about.,108,157,70
40486,If you dream about numbers- you should buy Lotto.,108,157,132
40487,I dream about a group of number- and I bought a Lotto.,108,157,132
40488,Later on- I dream about the group of number again.,108,157,132
40489,I haven't dreamed about the number anymore.,108,157,132
40490,If you dream about spider or snake- is mean that you will meet your soul mate.,108,157,132
40491,If spider bite you- it's mean that you will meet your soul mate.,108,157,132
40492,If snake bite you- is mean that someone- maybe your enemies- they will hurt you.,108,157,132
40493,I met a stranger- and I asked him that have we met before?,108,157,132
40494,Gyeong Eun talk about his nightmare.,108,157,132
40495,He saw a woman ghost that come very close to him while he was sleeping.,108,157,132
40496,He haven't seen the ghost face or anything.,108,157,132
40497,If you do that- I could move.,108,157,70
40498,Then I fall down on my back.,108,157,70
40499,I woke up again- it was dark- so I turn on the light- open the door.,108,157,70
40500,I moved the sofa besides my bed- because maybe I would fall down again.,108,157,70
40501,Everything was different what I did.,108,157,70
40502,Everything was dream.,108,157,70
40503,We found out that your dream is relate to your reality.,108,157,132
40504,Our group we have three things we share in your group.,108,157,21
40505,We talk about dream is a wish of future.,108,157,21
40506,We have a question about- when the people dream- they notice that we dream- or not.,108,157,21
40508,When I was five or six years old- I dream that I cannot control myself.,108,157,21
40509,Tomorrow morning- my aunt take me go to doctor.,108,157,21
40510,Shogo was dream that before final test- he dream alphabet F F F F F.,108,157,21
40511,We discuss about boy or adolescent period.,108,157,21
40512,We all dreamed love dream.,108,157,21
40513,We think that dream is related to desire.,108,157,70
40514,Before I went to bed- I wish I could meet a girl I like- in my dream.,108,157,70
40515,In my dream- that girl come out in my dream- and I was dating with her.,108,157,70
40516,Shogo dreamed of F letter following him because he was so stressed out.,108,157,70
40517,While they were dreaming- they were notice that they were in dream.,108,157,70
40518,When you are in dream- you notice that your are in dream or not.,108,157,21
40520,If you dream in a dream- that event going to be happen.,108,157,148
40521,Depend on what are you going to talk about.,108,157,21
40523,The last day no was very important day for me.,104,185,122
40524,I was to doing the exercise- in my group.,104,185,122
40525,I have bad experience in my real life with the fire.,104,185,122
40526,I tried to watch the fireworks in my Corkey.,104,185,70
40527,I couldn't see.,104,185,70
40528,I went to downtown.,104,185,70
40529,It look like Fahad.,104,185,70
40530,"I called a little sound--""Fahad.""",104,185,70
40531,I can see anywhere- because he has a big head.,104,185,70
40532,I disappoint my friend.,104,185,5
40533,I thought he was a good man- but he didn't.,104,185,5
40534,You remember- we choose two place.,104,185,70
40535,I went to the Glacier- camping.,104,185,70
40536,22 person.,104,185,70
40537,What name you are going to place?,104,185,83
40538,How weather Glacier?,104,185,83
40539,Daylight is very hot- and daynight is very cold.,104,185,70
40540,I didn't sleep well- because very cold.,104,185,70
40541,Glacier is very beautiful place.,104,185,70
40542,This is growing flower.,104,185,70
40543,What's mean?,104,185,70
40544,Bottom is spring.,104,185,70
40545,Blooming flower.,104,185,70
40546,You said me you will call me.,104,185,70
40547,We talk about his story.,104,185,122
40548,He buy his friends--all people is priests--they stay in his house.,104,185,122
40549,The next day- they going to Idaho.,104,185,122
40550,He and his friends- they were sailing.,104,185,122
40552,How many time?,104,185,122
40553,We went China store- bought seafood.,104,185,83
40554,I cooked seafood- gave my friend.,104,185,83
40555,We together walk.,104,185,83
40556,On Independence Day- after firework- I saw some two people.,104,185,70
40557,One person has a really big head- like Fahad.,104,185,70
40558,I thought- maybe he is similar with Fahad.,104,185,70
40559,"I called little sound- ""Fahad.""",104,185,70
40572,For example! You always say.,104,176,70
40574,Five people went to the Coeur d'Alene.,104,176,122
40575,I say- I have another short- but it's big.,104,176,122
40576,"I give- and then he say ""Thank you.""",104,176,122
40577,What the something? What did you give.,104,176,122
40578,"Did your friend tell you- ""Did you have a money?""",104,176,70
40579,I bought hamburger for you.,104,176,122
