7110,done,69
7111,donethat,1
7112,donkey,16
7113,donkeys,2
7114,donors,1
7115,dont,1
7116,door,73
7117,doors,5
7118,dorm,18
7119,dormitory,16
7120,dos,1
7121,dose,1
7122,double,4
7123,doubt,4
7124,dough,4
7125,doughnut,1
7126,down,187
7127,downfall,1
7128,downhill,1
7129,download,9
7130,downstair,2
7131,downstairs,1
7132,downtown,65
7133,downwards,2
7134,dowry,9
7135,dowter,1
7136,dozo,1
7137,drag,2
7138,dragged,1
7139,dragon,4
7140,dragons,4
7141,drama,10
7142,dramas,2
7143,drank,6
7144,draw,55
7145,drawed,4
7146,drawing,7
7147,draws,1
7148,dream,258
7149,dreamed,20
7150,dreamfear,1
7151,dreaming,12
7152,dreams,63
7153,dreamt,1
7154,dress,33
7155,dressed,3
7156,dressedupcalling,1
7157,dresses,4
7158,dressing,2
7159,dresslong,1
7160,dressmarker's,1
7161,drew,2
7162,drift,2
7163,drifting,7
7164,drink,191
7165,drinking,43
7166,drinks,9
7167,drive,149
7168,drived,3
7169,driveit,1
7170,driver,45
7171,driver's,23
7172,driverI,1
7173,drivers,3
7174,drives,2
7175,driving,71
7176,drop,14
7177,dropped,6
7178,dropping,1
7179,drought,2
7180,drove,17
7181,drown,1
7182,drowning,2
7183,drowsiness,1
7184,drowsyit,1
7185,drug,79
7186,drugger,1
7187,drugs,107
7188,drugstore,1
7189,drum,2
7190,drums,2
7191,drunk,30
7192,drunken,3
7193,dry,4
7194,dryingmachine,1
7195,dsicrimination,1
7196,duced,1
7197,due,5
7198,duing,1
7199,dumb,1
7200,dump,2
7201,dumpling,5
7202,dunce,1
7203,dune,1
7204,dunk,1
7205,duplex,1
7206,during,66
7207,dust,3
7208,dusty,2
7209,duties,1
7210,duty,14
7211,dwelling,1
7212,dye,2
7213,dyed,1
7214,dyeing,1
7215,dying,14
7216,dynamites,1
7217,dyou,1
7218,e,1
7219,each,393
7220,eachothero,1
7221,eadh,1
7222,eager,1
7223,eagle,7
7224,eagleJJeye,1
7225,eagles,1
7226,ear,10
7227,eardrum,1
7228,earlier,2
7229,early,45
7230,earn,19
7231,earned,1
7232,earns,1
7233,earring,2
7234,earrings,5
7235,ears,3
7236,earth,19
7237,earthquake,30
7238,earthquake's,1
7239,earthquakes,1
7240,earthqueake,1
7241,earthtop,1
7242,ease,2
7243,easier,52
7244,easiest,9
7245,easily,55
7246,east,7
7247,eastern,2
7248,easy,230
7249,easymaking,1
7250,eat,456
7251,eaten,2
7252,eaters,1
7253,eatin,1
7254,eating,63
7255,eats,4
7256,eatshe,1
7257,eatwe,1
7258,ecancer,1
7259,echo,1
7260,eco,1
7261,ecofriendly,1
7262,ecology,3
7263,economic,38
7264,economical,7
7265,economically,3
7266,economics,6
7267,economy,20
7268,ecstasy,1
7269,ed,3
7270,eddi,1
7271,edge,2
7272,editor,1
7273,eduacation,1
7274,educaiton,2
7275,educate,23
7276,educated,14
7277,educating,3
7278,education,214
7279,educational,6
7280,educations,1
7281,eesolated,3
7282,eets,1
7283,effect,46
7284,effecting,1
7285,effection,3
7286,effective,6
7287,effectively,1
7288,effects,14
7289,efficient,2
7290,efficiently,1
7291,effort,11
7292,efforts,2
7293,egg,12
7294,egghead,1
7295,eggroll,1
7296,eggs,12
7297,eh,7
7298,ehash,1
7299,ehre,1
7300,eight,38
7301,eighteen,13
7302,eighteight,1
7303,eightforty,1
7304,eighties,1
7305,eighty,3
7306,eightyno,1
7307,eis,1
7308,either,5
7309,elDARly,1
7310,elaborate,1
7311,elan,1
7312,elastic,1
7313,elbow,3
7314,elder,8
7315,elderly,3
7316,elders,4
7317,eldest,1
7318,eldy,1
7319,elect,5
7320,elected,3
7321,election,22
7322,elections,3
7323,electors,1
7324,electric,19
7325,electrical,4
7326,electricity,8
7327,electrics,1
7328,electron,1
7329,electronic,22
7330,electronical,3
7331,electroniccar,1
7332,electronics,2
7333,elegant,1
7334,elemenraty,1
7335,element,1
7336,elementary,53
7337,elemntary,1
7338,elephant,11
7339,elevator,9
7340,eleven,6
7341,eligibility,1
7342,eliminate,4
7343,elite,2
7344,elitism,2
7345,elitist,1
7346,elk,5
7347,else,31
7348,emabraseed,1
7349,email,23
7350,emails,3
7351,embarassing,1
7352,embarrased,1
7353,embarrass,3
7354,embarrassed,10
7355,embarrassing,3
7356,embarrassment,2
7357,embassy,2
7358,embryo,2
7359,emergency,13
7360,emily,2
7361,emotion,25
7362,emotional,10
7363,emotionally,1
7364,emotions,3
7365,empathy,1
7366,emperor,10
7367,emphasis,2
7368,emphasize,4
7369,emphasized,2
7370,employ,4
7371,employed,3
7372,employee,4
7373,employees,3
7374,employers,1
7375,employment,4
7376,empty,13
7377,emulate,1
7378,enclosure,1
7379,encounter,2
7380,encourage,20
7381,encouraged,5
7382,encouragement,2
7383,encouraging,2
7384,end,77
7385,endanger,1
7386,endangered,2
7387,ended,2
7388,ending,7
7389,endless,1
7390,endure,4
7391,enemies,2
7392,enemy,8
7393,energetic,3
7394,energy,62
7395,enevlope,1
7396,engage,6
7397,engaged,5
7398,engagement,2
7399,engine,7
7400,engineer,28
7401,engineering,32
7402,engineers,1
7403,engines,1
7404,enging,1
7405,engining,1
7406,english,3
7407,engrained,1
7408,enhance,4
7409,enjoy,138
7410,enjoyability,1
7411,enjoyable,6
7412,enjoyed,16
7413,enjoying,11
7414,enjoyment,4
7415,enjoys,1
7416,enkoyment,1
7417,enlgish,1
7418,enlist,3
7419,enlisted,1
7420,enormous,1
7421,enough,132
7422,enoughly,1
7423,enrich,2
7424,enroll,1
7425,enrolled,1
7426,enrollment,1
7427,enter,60
7428,entered,21
7429,entering,11
7430,enterprise,3
7431,enters,1
7432,entertain,4
7433,entertaining,1
7434,entertainment,17
7435,entertainments,1
7436,enthusiatic,1
7437,entire,4
7438,entirely,1
7439,entitled,1
7440,entrance,7
7441,entrepeneur,1
7442,envelope,3
7443,envirionment,1
7444,environment,43
7445,environmental,3
7446,envy,4
7447,episdodio,1
7448,episode,2
7449,equal,71
7450,equality,32
7451,equalized,1
7452,equally,11
7453,equals,1
7454,equilibriate,1
7455,equipment,12
7456,equipments,1
7457,era,2
7458,erase,8
7459,eraseJJchild,1
7460,erased,1
7461,eraser,1
7462,errors,2
7463,es,1
7464,escalated,1
7465,escap,1
7466,escape,32
7467,escaped,6
7468,escaping,1
7469,esmall,1
7470,especial,2
7471,especially,54
7472,especialy,1
7473,espeical,1
7474,esport,1
7475,essay,3
7476,establish,2
7477,established,1
7478,estate,1
7479,esteem,1
7480,etc,15
7481,eternal,1
7482,ethic,4
7483,ethical,1
7484,ethics,1
7485,ethnic,1
7486,ethnical,1
7487,etiquette,1
7488,eto,1
7489,etoys,1
7490,eun,1
7491,euro,1
7492,euthanasia,54
7493,euthanasian,1
7494,euthanize,1
7495,evaluate,4
7496,evaluated,3
7497,evaluation,8
7498,eveerything,1
7499,even,127
7500,evening,15
7501,event,46
7502,eventanyway,1
7503,events,14
7504,eventually,4
7505,ever,102
7506,everday,4
7507,everone,1
7508,everthing,1
7509,every,333
7510,everybody,87
7511,everybody's,4
7512,everydady,1
7513,everyday,76
7514,everyone,166
7515,everyone's,2
7516,everyones,1
7517,everyplace,1
7518,everythign,1
7519,everythijng,1
7520,everything,236
7521,everything's,2
7522,everythingelevator,1
7523,everythingmy,1
7524,everythings,3
7525,everytime,5
7526,everyting,1
7527,everywhere,28
7528,eveybody,1
7529,eveyday,1
7530,evidence,9
7531,evil,3
7532,evils,1
7533,evoke,1
7534,evolution,3
7535,evolve,4
7536,evolved,1
7537,evolving,1
7538,ewas,1
7539,ex,1
7540,exacly,1
7541,exact,7
7542,exactly,52
7543,exactlyI,1
7544,exaggerate,1
7545,exaggerately,1
7546,exaggeration,1
7547,exam,31
7548,examination,20
7549,examinations,1
7550,example,267
7551,examples,11
7552,exams,3
7553,exboyfriend,1
7554,excacting,1
7555,excellent,11
7556,except,28
7557,excepted,1
7558,exception,6
7559,exceptional,2
7560,exceptions,3
7561,excerise,1
7562,exchange,15
7563,exchanged,2
7564,exchanging,1
7565,excite,2
7566,excited,30
7567,excitement,1
7568,exciting,45
7569,exclude,1
7570,excluded,1
7571,excluding,1
7572,exclusion,1
7573,exconvict,1
7574,excuse,7
7575,excuseJJme,1
7576,excused,1
7577,excuses,1
7578,excusing,1
7579,execuation,1
7580,execute,3
7581,execution,6
7582,executioner,1
7583,executive,1
7584,exellent,1
7585,exemplo,1
7586,exempt,1
7587,exercise,82
7588,exercises,1
7589,exercising,1
7590,exercize,1
7591,exgirlfriend,2
7592,exhaust,2
7593,exhausted,3
7594,exhibition,4
7595,exhusband,1
7596,exist,33
7597,existed,5
7598,existence,3
7599,existing,1
7600,exists,7
7601,exit,3
7602,exits,1
7603,expand,2
7604,expanded,1
7605,expansion,1
7606,expect,23
7607,expectancy,1
7608,expectation,5
7609,expectations,2
7610,expected,4
7611,expecting,2
7612,expects,1
7613,expel,2
7614,expelled,1
7615,expenSHive,1
7616,expend,2
7617,expense,3
7618,expenses,2
7619,expensive,157
7620,expensiver,1
7621,expereicne,1
7622,expereince,2
7623,experiement,2
7624,experience,278
7625,experienced,10
7626,experiencerelationship,1
7627,experiences,14
7628,experiencing,2
7629,experiment,4
7630,experimented,1
7631,experiments,2
7632,expert,2
7633,experts,1
7634,explain,140
7635,explained,11
7636,explaining,3
7637,explains,3
7638,explanation,6
7639,explanations,1
7640,explicit,1
7641,explicitly,1
7642,explode,12
7643,exploded,1
7644,exploitation,1
7645,explore,2
7646,explored,1
7647,exploring,1
7648,explosion,9
7649,export,2
7650,exported,1
7651,expose,3
7652,exposed,2
7653,exposure,2
7654,express,23
7655,expressing,1
7656,expression,11
7657,exroommate,1
7658,exsist,1
7659,extend,1
7660,extensive,1
7661,extent,1
7662,external,1
7663,extinct,3
7664,extinction,4
7665,extra,15
7666,extract,1
7667,extreme,9
7668,extremely,6
7669,extremists,1
7670,extroverted,1
7671,exwife,1
7672,ey,1
7673,eye,38
7674,eyebrow,2
7675,eyebrows,2
7676,eyeglasses,1
7677,eyelashes,1
7678,eyes,73
7679,eyes',1
7680,eyesight,1
7681,ezli,1
7682,f,3
7683,face,151
7684,faceboo',1
7685,facebook,9
7686,faced,1
7687,faceeyes,1
7688,faces,7
7689,facetoface,3
7690,facial,2
7691,facilitate,1
7692,facilities,2
7693,facilits,1
7694,facing,3
7695,fact,24
7696,factor,30
7697,factories,17
7698,factors,15
7699,factory,34
7700,factorynot,1
7701,facts,3
7702,factual,1
7703,faculty,2
7704,fade,2
7705,fahter's,1
7706,fail,16
7707,failed,10
7708,failing,1
7709,failure,7
7710,faint,2
7711,fair,19
7712,fairly,7
7713,faisal,2
7714,faith,6
7715,faithful,1
7716,fake,12
7717,falcon,4
7718,faliure,1
7719,fall,64
7720,falled,1
7721,fallen,3
7722,falling,4
7723,falls,6
7724,false,4
7725,falure,1
7726,fame,2
7727,famebly,1
7728,familes,1
7729,familiar,5
7730,families,41
7731,families',2
7732,familiesbut,1
7733,famillies,1
7734,family,831
7735,family's,10
7736,familyJJstyle,2
7737,familyship,1
7738,famine,10
7739,famiy,2
7740,famous,189
7741,fan,3
7742,fancy,7
7743,fans,5
7744,fantastic,8
7745,fantasy,4
7746,far,57
7747,farI,1
7748,farJJgoals,1
7749,faraway,2
7750,fares,1
7751,farm,37
7752,farmer,19
7753,farmers,5
7754,farmhe,1
7755,farms,6
7756,farthest,1
7757,fascinated,2
7758,fascism,1
7759,fashion,28
7760,fashionable,4
7761,fashioned,3
7762,fashionist,1
7763,fast,120
7764,fasten,1
7765,faster,28
7766,fastest,1
7767,fasting,1
7768,fastly,4
7769,fat,77
7770,fatal,1
7771,fate,3
7772,fater,1
7773,father,575
7774,father's,28
7775,fatherless,1
7776,fathers,12
7777,fathershe,1
7778,fatigue,1
7779,fatty,1
7780,faucet,1
7781,fault,18
7782,faults,3
7783,favor,5
7784,favoree,1
7785,favorite,181
7786,favoriteI,1
7787,favors,1
7788,fax,4
7789,fayman,1
7790,fazza,1
7791,fear,25
7792,fearless,1
7793,fearness,2
7794,fears,3
7795,feast,2
7796,feature,1
7797,features,3
7798,feccini,1
7799,fee,5
7800,feed,13
7801,feedback,5
7802,feeding,2
7803,feeenest,1
7804,feefle,1
7805,feel,531
7806,feeled,8
7807,feelig,1
7808,feelign,1
7809,feeling,176
7810,feelingman's,1
7811,feelings,37
7812,feels,28
7813,feend,1
7814,fees,1
7815,feet,20
7816,feets,1
7817,fegetarian,1
7818,feijoada,1
7819,fell,25
7820,fellow,1
7821,felons,1
7822,felt,77
7823,female,31
7824,females,5
7825,feminism,1
7826,feminist,2
7827,fence,4
7828,fertilization,1
7829,festival,31
7830,festivalbut,1
7831,fetus,2
7832,fever,3
7833,few,86
7834,fewer,2
7835,fi,2
7836,fi',1
7837,fiance,3
7838,fiancee,2
7839,fiber,1
7840,fiction,7
7841,fidelity,1
7842,fidget,2
7843,field,25
7844,fields,1
7845,fifteen,17
7846,fifth,5
7847,fifties,1
7848,fifty,13
7849,fiftyeighth,1
7850,fiftyfeet,1
7851,fiftyone,1
7852,fiftysix,2
7853,fight,100
7854,fighted,2
7855,fighting,49
7856,fightjust,1
7857,fights,3
7858,figure,20
7859,figured,1
7860,file,1
7861,filed,1
7862,files,2
7863,fill,7
7864,filled,1
7865,film,16
7866,filme,1
7867,filmed,3
7868,films,3
7869,filter,4
7870,final,14
7871,finally,8
7872,finance,3
7873,financial,10
7874,finanical,1
7875,find,358
7876,finded,1
7877,finder,2
7878,finding,5
7879,finds,1
7880,fine,26
7881,finer,1
7882,finger,14
7883,fingers,6
7884,fings,1
7885,finish,219
7886,finished,53
7887,fink,5
7888,fiona,3
7889,fire,47
7890,fireball,1
7891,firecracker,3
7892,fired,5
7893,firelight,1
7894,fireman,3
7895,firemen,2
7896,firend,1
7897,firends,1
7898,fireplace,2
7899,fires,1
7900,firework,18
7901,fireworks,7
7902,firm,2
7903,firned,1
7904,first,595
7905,fish,68
7906,fishJJandCCchips,1
7907,fisherman,1
7908,fishermans,1
7909,fishes,6
7910,fishhe,1
7911,fishing,20
7912,fishit's,1
7913,fishsome,1
7914,fisrt,1
7915,fist,1
7916,fit,22
7917,fither,1
7918,fitness,4
7919,fitting,1
7920,five,188
7921,fivereals,2
7922,fives,1
7923,fix,73
7924,fixed,5
7925,fixes,1
7926,fixing,1
7927,fl,1
7928,flag,1
7929,flags,1
7930,flaminco,1
7931,flashback,2
7932,flashlight,1
7933,flat,5
7934,flatter,1
7935,flavor,3
7936,flee,1
7937,flew,5
7938,flexibility,1
7939,flexible,4
7940,flied,2
7941,flies,3
7942,flight,23
7943,flighting,2
7944,flights,2
7945,flips,1
7946,float,2
7947,floating,1
7948,flokc,1
7949,flood,3
7950,flooding,1
7951,floor,74
7952,floors,6
7953,florish,1
7954,florr,1
7955,flour,6
7956,flours,2
7957,flow,2
7958,flower,19
7959,flowers,14
7960,flows,1
7961,flu,4
7962,fluency,3
7963,fluently,2
7964,flush,3
7965,fly,36
7966,flying,11
7967,fmaily,2
7968,fo,8
7969,focus,49
7970,focused,5
7971,focuses,1
7972,focusing,5
7973,fog,1
7974,fold,1
7975,folders,1
7976,folklore,1
7977,folks,3
7978,follow,86
7979,followed,8
7980,followers,2
7981,following,11
7982,followiong,1
7983,follows,2
7984,followup,1
7985,fondu,1
7986,foo,1
7987,fooball,1
7988,food,581
7989,food's,1
7990,foodI,1
7991,foodkind,1
7992,foodoily,1
7993,foods,24
7994,fool,3
7995,foolish,1
7996,foot,14
7997,football,34
7998,footballs,1
7999,footprint,1
8000,footstep,1
8001,foountain,1
8002,for,3539
8003,forJJArabicNNPGulf,1
8004,forbid,3
8005,forbidden,6
8006,forbids,1
8007,force,18
8008,forced,7
8009,forcing,1
8010,forehead,1
8011,foreign,23
8012,foreigner,14
8013,foreigner'sJJhouse,1
8014,foreigners,7
8015,foreigns,1
8016,forest,11
8017,forestation,1
8018,forever,21
8019,forgein,1
8020,forgeiners,1
8021,forget,107
8022,forgets,2
8023,forgetting,3
8024,forgien,1
8025,forgive,29
8026,forgiven,1
8027,forgiveness,9
8028,forgot,37
8029,forgotten,1
8030,foriegn,3
8031,foriegner,1
8032,forit,1
8033,fork,6
8034,form,16
8035,formal,14
8036,formally,1
8037,former,1
8038,forms,3
8039,forth,1
8040,fortunate,1
8041,fortunately,1
8042,fortune,1
8043,fortunetell,1
8044,fortunetelling,2
8045,forty,5
8046,fortyfive,1
8047,fortyfour,1
8048,forward,4
8049,fossil,2
8050,foster,4
8051,fot,2
8052,fote,1
8053,fought,9
8054,found,131
8055,foundation,2
8056,founded,3
8057,founder,1
8058,foundling,2
8059,fountain,2
8060,four,252
8061,fourJJseasons,1
8062,fourdepends,1
8063,fourteen,1
8064,fourth,8
8065,fourthirty,1
8066,fourty,1
8067,fouryears,1
8068,fox,3
8069,fragile,1
8070,fraid,2
8071,frame,1
8072,frames,1
8073,frank,1
8074,fraud,3
8075,freak,1
8076,freaked,1
8077,free,177
8078,freedom,74
8079,freely,2
8080,freestyle,1
8081,freeway,6
8082,freeze,2
8083,freezing,1
8084,freind,1
8085,freindhip,1
8086,french,1
8087,freon,9
8088,frequency,1
8089,frequent,1
8090,frequently,3
8091,fresh,8
8092,freshman,5
8093,freshmen,2
8094,fridge,1
8095,fried,3
8096,friend,734
8097,friend's,15
8098,friendeverything,1
8099,friendhe,1
8100,friendlies,1
8101,friendly,58
8102,friendrelationship,1
8103,friends,483
8104,friends',5
8105,friendsall,1
8106,friendsbirds,1
8107,friendshe,1
8108,friendshe's,1
8109,friendship,52
8110,friendships,1
8111,fries,2
8112,frighten,5
8113,frightened,4
8114,frightening,4
8115,frigthening,1
8116,fro,7
8117,frog,4
8118,frogs,7
8119,from,1253
8120,frome,1
8121,front,103
8122,fronthe,1
8123,frugal,1
8124,fruit,25
8125,fruits,4
8126,frustrated,6
8127,frustration,5
8128,fry,2
8129,fryboilkind,1
8130,fu,4
8131,fuel,2
8132,fuels,1
8133,fulfill,1
8134,fulfilled,1
8135,full,31
8136,fully,2
8137,fume,2
8138,fun,125
8139,function,7
8140,functional,1
8141,fundamental,1
8142,funeral,3
8143,funk,1
8144,funlover,1
8145,funnier,1
8146,funniest,2
8147,funny,74
8148,funs,2
8149,fur,2
8150,furniture,10
8151,furnitures,1
8152,further,1
8153,fuse,1
8154,fusion,1
8155,fuss,1
8156,future,239
8157,fyuter,1
8158,gabout,1
8159,gabriel,1
8160,gadget,3
8161,gadgets,1
8162,gain,10
8163,gained,1
8164,gaining,1
8165,galaxy,3
8166,galleon,1
8167,gallon,1
8168,gamble,11
8169,gambled,1
8170,gambler,2
8171,gambling,23
8172,game,158
8173,gamecar,1
8174,gameit's,1
8175,games,48
8176,gang,12
8177,gangs,8
8178,gangster,5
8179,gangsters,2
8180,gap,22
8181,garage,10
8182,garbage,22
8183,garbages,5
8184,garbagy,1
8185,garden,17
8186,gardens,2
8187,garlic,5
8188,gas,42
8189,gases,1
8190,gasoline,8
8191,gate,2
8192,gather,12
8193,gathering,1
8194,gave,120
8195,gaved,1
8196,gay,39
8197,gaybut,1
8198,gays,6
8199,ge,2
8200,geerel,1
8201,gen,1
8202,gender,17
8203,genderJJrole,1
8204,gene,3
8205,general,37
8206,generalizations,1
8207,generalize,1
8208,generally,2
8209,generation,50
8210,generations,4
8211,generator,1
8212,generosity,1
8213,generous,1
8214,genes,1
8215,genetic,10
8216,geneticist,1
8217,genetics,4
8218,genius,5
8219,genocide,1
8220,genre,2
8221,gentle,1
8222,gentleman,2
8223,geography,1
8224,gerund,1
8225,gesture,7
8226,gestures,1
8227,gesturing,1
8228,get,1454
8229,getJJoutINofINhere,1
8230,getJJsolutionNNaboutINthisDTproblem,1
8231,gets,23
8232,getting,104
8233,ghost,102
8234,ghosts,18
8235,ghostthey,1
8236,ghutra,1
8237,gier,1
8238,gifr,1
8239,gift,58
8240,gifts,6
8241,ginger,3
8242,girfriend,1
8243,girl,356
8244,girl's,6
8245,girlJJhome,1
8246,girlfirend,1
8247,girlfreind,1
8248,girlfried,1
8249,girlfriend,151
8250,girlfriend's,1
8251,girlfriends,12
8252,girls,137
8253,girls',4
8254,give,736
8255,giveJJmeNNoneCDmoreJJRday,1
8256,gived,1
8257,given,8
8258,giver,9
8259,gives,23
8260,giving,13
8261,glad,6
8262,glamour,1
8263,glass,9
8264,glasses,21
8265,glassware,1
8266,global,21
8267,globalJJwarning,1
8268,globalization,4
8269,glories,1
8270,glowing,1
8271,go,2125
8272,goI,1
8273,goal,51
8274,goalI,1
8275,goalkeeper,1
8276,goals,27
8277,goats,1
8278,god,19
8279,gods,2
8280,goes,44
8281,gogull,1
8282,going,465
8283,gold,17
8284,goldfish,2
8285,goldfishes,1
8286,goldgold,1
8287,golf,21
8288,gone,36
8289,gonna,128
8290,goo',1
8291,good,1474
8292,goodJJmorning,1
8293,goodJJyou,1
8294,goodbetter,1
8295,goodbye,6
8296,goodbyelove,1
8297,goodlooking,2
8298,goodness,1
8299,goodnot,1
8300,goodparenparent,1
8301,goods,2
8302,goodthat's,2
8303,goodwe,1
8304,google,1
8305,gorgeous,1
8306,gorget,1
8307,gorilla,1
8308,gosh,2
8309,gossip,6
8310,gossippers,1
8311,gossips,1
8312,got,385
8313,gots,1
8314,gotta,4
8315,gotten,7
8316,goup,2
8317,govement,1
8318,govenment,2
8319,governement,1
8320,governent,1
8321,government,396
8322,government's,1
8323,governmental,1
8324,governments,4
8325,governor,3
8326,gown,1
8327,gpa,1
8328,grab,5
8329,grabbing,2
8330,grad,2
8331,grade,79
8332,graded,1
8333,grades,14
8334,grading,1
8335,gradnmother,1
8336,gradually,3
8337,graduate,115
8338,graduated,35
8339,graduating,5
8340,graduation,51
8341,graduations,1
8342,graduaton,1
8343,grafitti,1
8344,grammar,37
8345,grammars,2
8346,grammatical,1
8347,grammer,1
8348,grams,1
8349,grand,2
8350,grandchild,3
8351,grandchildren,1
8352,grandchildrens,1
8353,granddaughter,1
8354,granddaughters,1
8355,grandfater,1
8356,grandfather,61
8357,grandfather's,1
8358,grandfathers,1
8359,grandfatherthere,1
8360,grandfaza,1
8361,grandfmother,1
8362,grandma,11
8363,grandmother,63
8364,grandmother's,3
8365,grandpa,2
8366,grandparent,1
8367,grandparents,16
8368,grandparents',4
8369,grands,1
8370,grandson,3
8371,grandsons,1
8372,granted,1
8373,graph,1
8374,graphic,2
8375,graphics,1
8376,grasp,1
8377,grass,17
8378,grass's,1
8379,grasses,2
8380,grasshopper,4
8381,grateful,1
8382,grating,1
8383,grave,7
8384,graveyard,2
8385,gravity,4
8386,greasy,2
8387,great,50
8388,greatest,4
8389,greatly,1
8390,greed,7
8391,greedy,6
8392,green,42
8393,greenhouse,2
8394,greet,5
8395,greeting,6
8396,greetings,3
8397,grew,8
8398,grey,7
8399,grief,1
8400,grill,2
8401,grilled,1
8402,grilling,1
8403,grils,1
8404,grind,1
8405,grocery,6
8406,groom,5
8407,grooming,1
8408,ground,43
8409,grounded,1
8410,group,549
8411,group's,9
8412,groupcount,1
8413,groups,68
8414,groups',1
8415,grow,103
8416,growed,2
8417,growing,23
8418,growled,1
8419,growling,1
8420,grown,7
8421,grownup,1
8422,grows,5
8423,growth,4
8424,guarantee,2
8425,guard,4
8426,guardner,1
8427,guards,1
8428,guess,23
8429,guest,6
8430,guests,2
8431,guia,1
8432,guide,5
8433,guidebook,1
8434,guided,1
8435,guideline,2
8436,guider,1
8437,guiding,1
8438,guilt,4
8439,guilty,23
8440,guitar,11
8441,gum,5
8442,gump,1
8443,gun,129
8444,gunit's,1
8445,guns,29
8446,gus,1
8447,guy,177
8448,guy's,1
8449,guyI,1
8450,guys,161
8451,guys',1
8452,gym,35
8453,gymnastic,1
8454,gyms,1
8455,ha,8
8456,habby,1
8457,habest,1
8458,habit,30
8459,habitants,1
8460,habitat,4
8461,habits,14
8462,habitual,1
8463,hace,1
8464,hack,3
8465,hacked,1
8466,hacker,8
8467,hackers,5
8468,hacking,1
8469,had,672
8470,hadI,1
8471,hadn't,7
8472,hadogi,1
8473,hae,1
8474,haeard,1
8475,hail,1
8476,hair,144
8477,hairblonde,1
8478,haircut,3
8479,hairdryer,1
8480,hairs,3
8481,hairstyle,2
8482,half,49
8483,halfhalf,1
8484,halfhour,1
8485,halfno,1
8486,hall,2
8487,halloween,3
8488,hallway,2
8489,ham,2
8490,hambuirger,1
8491,hamburger,14
8492,hammer,2
8493,hamster,2
8494,hand,166
8495,hand's,1
8496,handcrafts,1
8497,handed,2
8498,handicap,8
8499,handicapped,5
8500,handicraft,1
8501,handkerchief,1
8502,handle,6
8503,handling,1
8504,handmade,1
8505,handout,1
8506,hands,35
8507,handshaking,1
8508,handsome,16
8509,handwheel,1
8510,handwriting,3
8511,hang,30
8512,hanger,2
8513,hanggliding,2
8514,hanging,8
8515,hangout,5
8516,hangs,1
8517,hap,1
8518,hape,1
8519,happeend,1
8520,happen,273
8521,happened,96
8522,happening,24
8523,happens,31
8524,happer,1
8525,happier,11
8526,happiest,3
8527,happiness,58
8528,happpy,1
8529,happy,301
8530,happyJJlife,1
8531,happyyou,1
8532,harassment,4
8533,harbor,1
8534,hard,370
8535,hardJJtoTOgetVBannoyed,1
8536,harder,27
8537,hardes,1
8538,hardest,4
8539,hardly,14
8540,hardship,1
8541,hardworking,4
8542,harm,8
8543,harmful,11
8544,harmonica,1
8545,harmonies,1
8546,harmony,2
8547,harp,2
8548,harrassment,2
8549,harsh,2
8550,harvest,3
8551,has,1153
8552,hasn't,4
8553,hasnthe,1
8554,hastalent,1
8555,hat,13
8556,hate,81
8557,hated,9
8558,hateful,1
8559,hates,3
8560,hating,1
8561,haunted,3
8562,hav,3
8563,have,5902
8564,haveTV,1
8565,havehassome,1
8566,haven't,61
8567,having,37
8568,havs,1
8569,hawk,3
8570,he,2977
8571,he'd,1
8572,he'll,2
8573,he's,86
8574,hea,1
8575,head,65
8576,headache,14
8577,heading,1
8578,headmaster,1
8579,headphones,1
8580,headquarter,1
8581,heads,3
8582,heal,2
8583,healing,1
8584,health,94
8585,healthcare,2
8586,healthier,1
8587,healthiest,2
8588,healthing,1
8589,healthy,94
8590,hear,79
8591,heard,142
8592,heared,2
8593,hearing,5
8594,hears,2
8595,heart,66
8596,heart',1
8597,heart's,1
8598,heartbeat,1
8599,heartbreak,1
8600,heartbreaking,1
8601,hearts,3
8602,heat,2
8603,heaven,31
8604,heavier,2
8605,heaviest,1
8606,heavily,1
8607,heavy,31
8608,hebbier,1
8609,heel,4
8610,heels,2
8611,hegular,1
8612,height,9
8613,heiking,1
8614,helba,1
8615,held,6
8616,heligion,1
8617,hell,23
8618,hello,7
8619,help,408
8620,helpNONEme,1
8621,helped,21
8622,helper,1
8623,helpers,1
8624,helpful,24
8625,helping,19
8626,helpingJJmoney,1
8627,helps,18
8628,hem,1
8629,hen,1
8630,heneration,1
8631,henna,4
8632,hepatitus,3
8633,her,1168
8634,herbal,1
8635,here,688
8636,hered,1
8637,herein,1
8638,hero,19
8639,heroes,1
8640,heroin,1
8641,heroine,1
8642,heros,1
8643,hers,1
8644,herself,29
8645,herselfs,1
8646,hertwo,1
8647,heshe,1
8648,hesitated,2
8649,hesponsible,1
8650,hestiate,1
8651,heterosexual,1
8652,hey,2
8653,heyNONEnoDTfatherNNbaby,1
8654,hez,1
8655,hgraduate,1
8656,hi,19
8657,hiNNPgoodVBDmorning,1
8658,hiNNWhat'sVBZyourPRPname,1
8659,hidden,4
8660,hide,21
8661,hided,1
8662,hidely,1
8663,hides,1
8664,hiding,2
8665,hierarchy,1
8666,hig,1
8667,higehr,1
8668,high,586
8669,highJJplace,1
8670,highage,1
8671,higher,49
8672,highest,21
8673,highlighter,1
8674,highplace,1
8675,highs,1
8676,highschool,6
8677,highway,20
